Sample	Sample_ID_Full	Join_ID	sample.title	UMAP1	UMAP2
GSM2403046_6929793052_R04C02.tsv	GSM2403046_6929793052_R04C02	GSM2403046	MB, G4	-6.17447158618796	-14.0607293101971
GSM2403047_6229009095_R06C02.tsv	GSM2403047_6229009095_R06C02	GSM2403047	CNS NB, FOXR2	-2.82656833454001	-7.90381507603571
GSM2403048_6229009095_R02C02.tsv	GSM2403048_6229009095_R02C02	GSM2403048	ETMR	-13.6841313533388	-6.93005304066584
GSM2403049_6229017094_R01C01.tsv	GSM2403049_6229017094_R01C01	GSM2403049	MB, G4	-5.1905262164675	-14.4955904933636
GSM2403050_6229017094_R02C01.tsv	GSM2403050_6229017094_R02C01	GSM2403050	MB, G4	-6.32622072025168	-14.03183297841
GSM2403051_6229017094_R03C01.tsv	GSM2403051_6229017094_R03C01	GSM2403051	MB, G4	-6.16518708988058	-14.535531327409
GSM2403052_6229017094_R04C01.tsv	GSM2403052_6229017094_R04C01	GSM2403052	MB, G4	-6.17309161945212	-14.3525431605999
GSM2403053_6229017094_R05C01.tsv	GSM2403053_6229017094_R05C01	GSM2403053	MB, SHH INF	0.159220815459612	-13.6225951167767
GSM2403054_6229017094_R06C01.tsv	GSM2403054_6229017094_R06C01	GSM2403054	MB, G3	-6.79879638477194	-14.5635874721234
GSM2403055_6229017094_R01C02.tsv	GSM2403055_6229017094_R01C02	GSM2403055	MB, G3	-7.52159330173361	-14.0383160564129
GSM2403056_6229017094_R02C02.tsv	GSM2403056_6229017094_R02C02	GSM2403056	MB, G4	-5.99441835208761	-14.1986964198773
GSM2403057_6229017094_R03C02.tsv	GSM2403057_6229017094_R03C02	GSM2403057	MB, G4	-6.37137386127341	-14.3610327693646
GSM2403058_6229017094_R04C02.tsv	GSM2403058_6229017094_R04C02	GSM2403058	MB, G3	-8.07635614200461	-14.249717995805
GSM2403059_6229017094_R05C02.tsv	GSM2403059_6229017094_R05C02	GSM2403059	MB, G3	-6.85372611804831	-13.9988587352459
GSM2403060_6229017094_R06C02.tsv	GSM2403060_6229017094_R06C02	GSM2403060	MB, G4	-5.83708402438986	-14.9516413661663
GSM2403061_6229017023_R04C02.tsv	GSM2403061_6229017023_R04C02	GSM2403061	CNS NB, FOXR2	-2.95227929874289	-8.02864007679865
GSM2403062_6229017057_R05C02.tsv	GSM2403062_6229017057_R05C02	GSM2403062	ETMR	-13.7304408244692	-6.97150449482843
GSM2403063_6229017023_R05C01.tsv	GSM2403063_6229017023_R05C01	GSM2403063	ATRT, SHH	13.8506100483335	5.25939960749701
GSM2403064_6229017057_R01C01.tsv	GSM2403064_6229017057_R01C01	GSM2403064	EPN, RELA	12.7751820393003	10.39625711711
GSM2403065_6229017023_R02C01.tsv	GSM2403065_6229017023_R02C01	GSM2403065	ETMR	-13.7160803966128	-6.96996907917902
GSM2403066_6229017057_R04C01.tsv	GSM2403066_6229017057_R04C01	GSM2403066	ETMR	-13.8504349879824	-7.06680707661554
GSM2403067_6229017022_R04C02.tsv	GSM2403067_6229017022_R04C02	GSM2403067	CNS NB, FOXR2	-2.9311690024935	-8.00787477223322
GSM2403068_6229017022_R02C02.tsv	GSM2403068_6229017022_R02C02	GSM2403068	ATRT, SHH	13.61617019848	5.17030067713812
GSM2403069_6229017057_R05C01.tsv	GSM2403069_6229017057_R05C01	GSM2403069	HGNET, BCOR	8.79639652446878	-13.1420062038128
GSM2403070_6229017022_R06C02.tsv	GSM2403070_6229017022_R06C02	GSM2403070	ATRT, MYC	13.4829495258726	5.25230570109442
GSM2403071_6247004023_R01C01.tsv	GSM2403071_6247004023_R01C01	GSM2403071	ETMR	-13.7644345454775	-7.00296764103815
GSM2403072_6247004023_R03C02.tsv	GSM2403072_6247004023_R03C02	GSM2403072	ATRT, SHH	13.696233064691	5.17898531230047
GSM2403073_6247004023_R04C02.tsv	GSM2403073_6247004023_R04C02	GSM2403073	ATRT, SHH	13.5430691547788	5.197454169112
GSM2403074_6247004023_R02C01.tsv	GSM2403074_6247004023_R02C01	GSM2403074	ETMR	-13.8584954433047	-7.05905799595758
GSM2403075_6247004023_R03C01.tsv	GSM2403075_6247004023_R03C01	GSM2403075	ETMR	-13.7574364833437	-7.0172093364422
GSM2403076_6247004024_R03C01.tsv	GSM2403076_6247004024_R03C01	GSM2403076	ATRT, SHH	13.8471911259092	5.2038919475849
GSM2403077_6247004027_R01C01.tsv	GSM2403077_6247004027_R01C01	GSM2403077	MB, SHH CHL AD	1.11841312126291	-12.03782491414
GSM2403078_6247004027_R02C01.tsv	GSM2403078_6247004027_R02C01	GSM2403078	MB, SHH CHL AD	0.756207556287173	-12.5307457896893
GSM2403079_6247004027_R03C01.tsv	GSM2403079_6247004027_R03C01	GSM2403079	MB, SHH CHL AD	0.914207489053133	-12.1500990840618
GSM2403080_6247004027_R05C01.tsv	GSM2403080_6247004027_R05C01	GSM2403080	MB, SHH CHL AD	1.35601094440592	-12.5214474651043
GSM2403081_6247004027_R06C01.tsv	GSM2403081_6247004027_R06C01	GSM2403081	MB, SHH CHL AD	1.11204817966593	-12.0396779033367
GSM2403082_6247004027_R04C02.tsv	GSM2403082_6247004027_R04C02	GSM2403082	MB, G4	-6.21405479236471	-14.0070879909222
GSM2403083_6247004027_R05C02.tsv	GSM2403083_6247004027_R05C02	GSM2403083	MB, G3	-7.59948512836325	-14.3335116359417
GSM2403084_6247004024_R03C02.tsv	GSM2403084_6247004024_R03C02	GSM2403084	LGG, PA PF	-1.50191685481894	3.36513872416571
GSM2403085_6247004024_R05C02.tsv	GSM2403085_6247004024_R05C02	GSM2403085	LGG, PA MID	-0.813924639662382	3.20110769541815
GSM2403086_6247004027_R01C02.tsv	GSM2403086_6247004027_R01C02	GSM2403086	LGG, PA PF	-1.43913790508139	3.34974832804754
GSM2403087_6229017111_R06C01.tsv	GSM2403087_6229017111_R06C01	GSM2403087	GBM, MES	1.70355036930216	0.157944783287793
GSM2403088_6229017103_R06C01.tsv	GSM2403088_6229017103_R06C01	GSM2403088	GBM, RTK II	1.45639756397379	-0.508417293709964
GSM2403089_6229017111_R01C02.tsv	GSM2403089_6229017111_R01C02	GSM2403089	GBM, RTK II	1.92952683643473	-0.411506846827716
GSM2403090_6229017111_R02C02.tsv	GSM2403090_6229017111_R02C02	GSM2403090	GBM, RTK I	3.48964455799234	0.111829563694745
GSM2403091_6229017111_R04C02.tsv	GSM2403091_6229017111_R04C02	GSM2403091	GBM, MES	1.79145827964914	0.703372195082456
GSM2403092_6229017120_R01C01.tsv	GSM2403092_6229017120_R01C01	GSM2403092	GBM, MES	1.604428798715	0.169483020621091
GSM2403093_6229017120_R02C01.tsv	GSM2403093_6229017120_R02C01	GSM2403093	GBM, MES	4.32492044643534	2.37173505099371
GSM2403094_6229017120_R04C01.tsv	GSM2403094_6229017120_R04C01	GSM2403094	GBM, MES	3.98477295116556	1.9255008247669
GSM2403095_6229017120_R05C01.tsv	GSM2403095_6229017120_R05C01	GSM2403095	GBM, RTK II	1.47516742424143	-0.396480560583324
GSM2403096_6229017120_R02C02.tsv	GSM2403096_6229017120_R02C02	GSM2403096	GBM, MES	4.52508238033426	2.27460069926336
GSM2403097_6229017103_R03C02.tsv	GSM2403097_6229017103_R03C02	GSM2403097	GBM, RTK II	5.10766771511209	2.17441745074347
GSM2403098_6229017103_R04C01.tsv	GSM2403098_6229017103_R04C01	GSM2403098	GBM, RTK II	1.74915590957773	0.226448431330472
GSM2403099_6229017111_R01C01.tsv	GSM2403099_6229017111_R01C01	GSM2403099	GBM, MES	1.54115334228647	-0.0669722410862152
GSM2403100_6229017103_R05C01.tsv	GSM2403100_6229017103_R05C01	GSM2403100	GBM, RTK II	5.13122966961038	1.63598759444311
GSM2403101_6229017111_R04C01.tsv	GSM2403101_6229017111_R04C01	GSM2403101	GBM, RTK II	2.02962449268473	-0.309497043770999
GSM2403102_6229017111_R05C01.tsv	GSM2403102_6229017111_R05C01	GSM2403102	GBM, RTK II	1.05889585689676	-0.293051213306636
GSM2403103_6929793058_R01C01.tsv	GSM2403103_6929793058_R01C01	GSM2403103	GBM, RTK II	1.35582342819345	-0.0203423502866928
GSM2403104_6929793058_R02C01.tsv	GSM2403104_6929793058_R02C01	GSM2403104	GBM, RTK II	5.22382143215311	1.67193753989294
GSM2403105_6969568010_R04C01.tsv	GSM2403105_6969568010_R04C01	GSM2403105	GBM, MES	4.70137527660501	2.3785368946369
GSM2403106_6969568010_R01C01.tsv	GSM2403106_6969568010_R01C01	GSM2403106	GBM, MES	4.01679638103617	1.24993343623236
GSM2403107_6969568010_R02C01.tsv	GSM2403107_6969568010_R02C01	GSM2403107	GBM, RTK II	5.27098348812235	1.97564859660223
GSM2403108_6969568010_R03C01.tsv	GSM2403108_6969568010_R03C01	GSM2403108	GBM, RTK II	1.46492543892038	-0.540142819565982
GSM2403109_6969568010_R05C02.tsv	GSM2403109_6969568010_R05C02	GSM2403109	GBM, RTK II	1.02213528827799	-0.411361918133945
GSM2403110_6969568010_R02C02.tsv	GSM2403110_6969568010_R02C02	GSM2403110	GBM, RTK I	3.9044239826597	0.841997936087399
GSM2403111_6969568010_R04C02.tsv	GSM2403111_6969568010_R04C02	GSM2403111	GBM, RTK II	1.44912150577677	0.0780194994981583
GSM2403112_6969568103_R03C01.tsv	GSM2403112_6969568103_R03C01	GSM2403112	DMG, K27	4.26840761379373	-2.71399621693537
GSM2403113_6969568103_R03C02.tsv	GSM2403113_6969568103_R03C02	GSM2403113	GBM, G34	2.19204476551187	-2.22215037075922
GSM2403114_6969568103_R06C01.tsv	GSM2403114_6969568103_R06C01	GSM2403114	GBM, G34	2.21313932613504	-2.24487952916071
GSM2403115_6969568103_R01C01.tsv	GSM2403115_6969568103_R01C01	GSM2403115	DMG, K27	4.26017835811746	-2.71843342511103
GSM2403116_6969568103_R02C02.tsv	GSM2403116_6969568103_R02C02	GSM2403116	GBM, G34	2.41382578090799	-2.01741342274591
GSM2403117_6969568103_R02C01.tsv	GSM2403117_6969568103_R02C01	GSM2403117	DMG, K27	4.18899944500101	-2.58807306019709
GSM2403118_6969568103_R05C01.tsv	GSM2403118_6969568103_R05C01	GSM2403118	GBM, G34	2.37327006534708	-2.09692101208612
GSM2403119_6969568103_R04C01.tsv	GSM2403119_6969568103_R04C01	GSM2403119	DMG, K27	4.80422905162943	-2.4669449779217
GSM2403120_6285641004_R02C02.tsv	GSM2403120_6285641004_R02C02	GSM2403120	GBM, RTK II	1.22152927593363	-0.391464695615024
GSM2403121_6285641004_R05C01.tsv	GSM2403121_6285641004_R05C01	GSM2403121	GBM, RTK II	5.0869682140745	2.25440449984625
GSM2403122_6285641005_R05C01.tsv	GSM2403122_6285641005_R05C01	GSM2403122	GBM, RTK II	4.99457195476663	2.22927303584173
GSM2403123_6285641005_R01C01.tsv	GSM2403123_6285641005_R01C01	GSM2403123	GBM, RTK II	4.9015844173826	2.04759617121771
GSM2403124_6285641005_R06C01.tsv	GSM2403124_6285641005_R06C01	GSM2403124	GBM, RTK I	0.961512715379122	-0.446576074046344
GSM2403125_6285641004_R06C01.tsv	GSM2403125_6285641004_R06C01	GSM2403125	GBM, RTK II	1.04691591934336	-0.382934719604701
GSM2403126_6285641012_R03C02.tsv	GSM2403126_6285641012_R03C02	GSM2403126	EPN, RELA	12.7169745273985	10.4309794452961
GSM2403127_6285641010_R03C01.tsv	GSM2403127_6285641010_R03C01	GSM2403127	EPN, PF B	-7.19112035556662	4.59017725260809
GSM2403128_6285641010_R02C01.tsv	GSM2403128_6285641010_R02C01	GSM2403128	EPN, PF B	-7.23877689166891	4.93169994624212
GSM2403129_6752625054_R01C01.tsv	GSM2403129_6752625054_R01C01	GSM2403129	MB, SHH CHL AD	1.04007545189035	-12.6220667812054
GSM2403130_6752625054_R04C01.tsv	GSM2403130_6752625054_R04C01	GSM2403130	MB, SHH CHL AD	0.758729905644778	-12.3419650050823
GSM2403131_6752625054_R05C01.tsv	GSM2403131_6752625054_R05C01	GSM2403131	MB, G3	-7.52590247913229	-14.4847987147991
GSM2403132_6752625054_R06C01.tsv	GSM2403132_6752625054_R06C01	GSM2403132	MB, WNT	-9.42080089374411	-17.786339089555
GSM2403133_6752625054_R01C02.tsv	GSM2403133_6752625054_R01C02	GSM2403133	MB, G4	-6.07555887027609	-14.3114216777508
GSM2403134_6752625054_R02C02.tsv	GSM2403134_6752625054_R02C02	GSM2403134	MB, G4	-6.09189626499045	-14.1898968669598
GSM2403135_6752625054_R03C02.tsv	GSM2403135_6752625054_R03C02	GSM2403135	MB, WNT	-9.44811698718893	-17.8115504237835
GSM2403136_6752625054_R04C02.tsv	GSM2403136_6752625054_R04C02	GSM2403136	MB, WNT	-9.61848136707174	-17.9760020229046
GSM2403137_6752625054_R05C02.tsv	GSM2403137_6752625054_R05C02	GSM2403137	MB, G4	-5.87854739948141	-14.8388398143475
GSM2403138_6752625054_R06C02.tsv	GSM2403138_6752625054_R06C02	GSM2403138	MB, G4	-5.20922061725485	-14.418437287492
GSM2403139_6752625051_R02C02.tsv	GSM2403139_6752625051_R02C02	GSM2403139	LGG, PA PF	-1.12580332084524	3.39410658152655
GSM2403140_6752625051_R03C02.tsv	GSM2403140_6752625051_R03C02	GSM2403140	LGG, PA PF	2.50262311176432	6.80583782466009
GSM2403141_6752625051_R05C02.tsv	GSM2403141_6752625051_R05C02	GSM2403141	LGG, PA PF	3.17896416858805	7.22816486628607
GSM2403142_6752625051_R06C02.tsv	GSM2403142_6752625051_R06C02	GSM2403142	LGG, PA PF	-1.45779678150046	3.40392656596258
GSM2403143_6752625079_R05C01.tsv	GSM2403143_6752625079_R05C01	GSM2403143	MB, WNT	-9.64608451648581	-18.0029395076458
GSM2403144_6752625079_R06C01.tsv	GSM2403144_6752625079_R06C01	GSM2403144	MB, G4	-5.95405074878561	-14.2614777538006
GSM2403145_6752625079_R01C02.tsv	GSM2403145_6752625079_R01C02	GSM2403145	MB, G4	-6.05624791904318	-14.8267319652264
GSM2403146_6752625079_R02C02.tsv	GSM2403146_6752625079_R02C02	GSM2403146	MB, G4	-5.33869048877585	-14.5609848949139
GSM2403147_6752625079_R03C02.tsv	GSM2403147_6752625079_R03C02	GSM2403147	MB, WNT	-9.46754047199118	-17.8320029231732
GSM2403148_6752625079_R04C02.tsv	GSM2403148_6752625079_R04C02	GSM2403148	MB, WNT	-9.64100524707663	-17.9924548122112
GSM2403149_6752625095_R05C01.tsv	GSM2403149_6752625095_R05C01	GSM2403149	LGG, PA PF	-1.56715819164145	3.27720947535589
GSM2403150_6752625095_R01C02.tsv	GSM2403150_6752625095_R01C02	GSM2403150	LGG, PA PF	-1.36766263767111	3.26778359683111
GSM2403151_6752625095_R02C02.tsv	GSM2403151_6752625095_R02C02	GSM2403151	LGG, PA MID	-1.02603545709479	2.74749226840094
GSM2403152_6752625095_R03C02.tsv	GSM2403152_6752625095_R03C02	GSM2403152	LGG, PA PF	-1.35412034316885	3.24752612383917
GSM2403153_6752625095_R04C02.tsv	GSM2403153_6752625095_R04C02	GSM2403153	LGG, PA PF	-1.4222156695925	3.24921889575079
GSM2403154_6752625095_R05C02.tsv	GSM2403154_6752625095_R05C02	GSM2403154	LGG, PA PF	2.64073970989359	6.95395345957831
GSM2403155_6752625088_R03C01.tsv	GSM2403155_6752625088_R03C01	GSM2403155	LGG, PA MID	2.77870586589945	6.85785074503973
GSM2403156_6752625088_R04C01.tsv	GSM2403156_6752625088_R04C01	GSM2403156	LGG, PA PF	3.07301095203531	7.21160478861883
GSM2403157_6752625088_R05C01.tsv	GSM2403157_6752625088_R05C01	GSM2403157	LGG, PA PF	-1.45130154414999	3.29864545138434
GSM2403158_6752625088_R06C01.tsv	GSM2403158_6752625088_R06C01	GSM2403158	LGG, PA PF	2.65518882946146	6.91595239909247
GSM2403159_6752625088_R03C02.tsv	GSM2403159_6752625088_R03C02	GSM2403159	LGG, PA PF	3.00000670627725	7.2265331295307
GSM2403160_6752625088_R04C02.tsv	GSM2403160_6752625088_R04C02	GSM2403160	LGG, PA PF	-1.30500182433951	2.99268241198614
GSM2403161_6752625088_R06C02.tsv	GSM2403161_6752625088_R06C02	GSM2403161	LGG, PA PF	-1.54074200912344	3.25417967112616
GSM2403162_6752625089_R01C01.tsv	GSM2403162_6752625089_R01C01	GSM2403162	LGG, PA PF	-1.55309674068319	3.25934787066534
GSM2403163_6752625089_R03C01.tsv	GSM2403163_6752625089_R03C01	GSM2403163	LGG, PA PF	2.62211373523844	6.86230345042303
GSM2403164_6752625089_R06C01.tsv	GSM2403164_6752625089_R06C01	GSM2403164	LGG, PA PF	3.0050144501127	7.26697225840643
GSM2403165_6752625089_R01C02.tsv	GSM2403165_6752625089_R01C02	GSM2403165	LGG, PA MID	-0.6954837135874	3.28614397318915
GSM2403166_6752625089_R02C02.tsv	GSM2403166_6752625089_R02C02	GSM2403166	LGG, PA PF	2.74613455013407	7.26885195048407
GSM2403167_6752625089_R04C02.tsv	GSM2403167_6752625089_R04C02	GSM2403167	LGG, PA PF	2.98684051708353	7.16249676020697
GSM2403168_6752625089_R05C02.tsv	GSM2403168_6752625089_R05C02	GSM2403168	LGG, PA PF	2.98088720516336	7.19034929545477
GSM2403169_6752625091_R01C01.tsv	GSM2403169_6752625091_R01C01	GSM2403169	LGG, PA PF	-1.26115187927115	2.94131155284002
GSM2403170_6752625091_R02C01.tsv	GSM2403170_6752625091_R02C01	GSM2403170	LGG, PA MID	3.12196281627787	7.03971166880682
GSM2403171_6752625091_R03C01.tsv	GSM2403171_6752625091_R03C01	GSM2403171	LGG, PA PF	-1.54775020404684	3.28455491335943
GSM2403172_6752625091_R04C01.tsv	GSM2403172_6752625091_R04C01	GSM2403172	LGG, PA PF	3.10532024578226	7.26451034815863
GSM2403173_6752625091_R05C01.tsv	GSM2403173_6752625091_R05C01	GSM2403173	LGG, PA PF	-1.41022059245932	3.34401245387152
GSM2403174_6752625091_R06C01.tsv	GSM2403174_6752625091_R06C01	GSM2403174	LGG, PA PF	-1.48854848667013	3.32457537921026
GSM2403175_6752625091_R01C02.tsv	GSM2403175_6752625091_R01C02	GSM2403175	LGG, PA PF	2.93858030513895	7.06562204630926
GSM2403176_6752625091_R03C02.tsv	GSM2403176_6752625091_R03C02	GSM2403176	LGG, PA PF	-1.50358149333822	3.2089492824848
GSM2403177_6752625091_R05C02.tsv	GSM2403177_6752625091_R05C02	GSM2403177	LGG, PA PF	-1.20040187164175	3.19258828433111
GSM2403178_6752625091_R06C02.tsv	GSM2403178_6752625091_R06C02	GSM2403178	LGG, PA PF	-1.49285718723166	3.279813959914
GSM2403179_6752625095_R01C01.tsv	GSM2403179_6752625095_R01C01	GSM2403179	LGG, PA PF	-1.30447944923269	3.01060004504278
GSM2403180_6752625095_R03C01.tsv	GSM2403180_6752625095_R03C01	GSM2403180	LGG, PA PF	-1.40443965717184	3.10639257700995
GSM2403181_6752625095_R04C01.tsv	GSM2403181_6752625095_R04C01	GSM2403181	LGG, PA PF	3.07714250759256	7.30599231989935
GSM2403182_6752625107_R05C02.tsv	GSM2403182_6752625107_R05C02	GSM2403182	EPN, RELA	12.2764809437193	10.6854826954181
GSM2403183_6752625106_R01C02.tsv	GSM2403183_6752625106_R01C02	GSM2403183	EPN, RELA	12.4011442966856	10.3326203373249
GSM2403184_6752625107_R01C02.tsv	GSM2403184_6752625107_R01C02	GSM2403184	EPN, RELA	12.5189421482481	10.326583578902
GSM2403185_6752625107_R04C02.tsv	GSM2403185_6752625107_R04C02	GSM2403185	EPN, RELA	12.2037451572813	10.6910616901691
GSM2403186_6752625107_R01C01.tsv	GSM2403186_6752625107_R01C01	GSM2403186	EPN, PF A	-8.97585269733298	-5.62528352467462
GSM2403187_6929806024_R01C01.tsv	GSM2403187_6929806024_R01C01	GSM2403187	SUBEPN, ST	-3.39993473811972	9.18498678477362
GSM2403188_6929806024_R03C01.tsv	GSM2403188_6929806024_R03C01	GSM2403188	EPN, PF A	-8.92492553516257	-5.3118026706402
GSM2403189_6929806024_R02C01.tsv	GSM2403189_6929806024_R02C01	GSM2403189	HGNET, BCOR	8.79942348674906	-13.1389754268353
GSM2403190_6929806024_R02C02.tsv	GSM2403190_6929806024_R02C02	GSM2403190	GBM, G34	2.20194414333475	-2.21602205960199
GSM2403191_6929806024_R04C02.tsv	GSM2403191_6929806024_R04C02	GSM2403191	EPN, RELA	12.368931085626	10.675291731673
GSM2403192_6929806024_R06C02.tsv	GSM2403192_6929806024_R06C02	GSM2403192	EPN, RELA	12.6196606464781	10.3122794178303
GSM2403193_6929806038_R01C01.tsv	GSM2403193_6929806038_R01C01	GSM2403193	EPN, RELA	12.2236616917051	10.5293633487995
GSM2403194_6929806038_R02C01.tsv	GSM2403194_6929806038_R02C01	GSM2403194	EPN, RELA	12.1624253101744	10.7270199802692
GSM2403195_6929806038_R03C01.tsv	GSM2403195_6929806038_R03C01	GSM2403195	EPN, RELA	12.3585713215269	10.5717455890949
GSM2403196_6929806038_R04C01.tsv	GSM2403196_6929806038_R04C01	GSM2403196	SUBEPN, ST	-3.37104484363424	9.2141139057453
GSM2403197_6929806038_R05C01.tsv	GSM2403197_6929806038_R05C01	GSM2403197	EPN, RELA	12.7901184864439	10.4760958698566
GSM2403198_6929806038_R04C02.tsv	GSM2403198_6929806038_R04C02	GSM2403198	SUBEPN, ST	-3.39788982196676	9.18707342417791
GSM2403199_6929806038_R05C02.tsv	GSM2403199_6929806038_R05C02	GSM2403199	PTPR, B	-7.79247257037985	0.615218534785062
GSM2403200_6929806038_R06C02.tsv	GSM2403200_6929806038_R06C02	GSM2403200	EPN, RELA	12.8057987995542	10.4945838001545
GSM2403201_6929806046_R01C01.tsv	GSM2403201_6929806046_R01C01	GSM2403201	EPN, RELA	12.2364504642881	10.5399043110187
GSM2403202_6929806046_R02C01.tsv	GSM2403202_6929806046_R02C01	GSM2403202	EPN, RELA	12.2813504047788	10.4715287235554
GSM2403203_6929806046_R03C01.tsv	GSM2403203_6929806046_R03C01	GSM2403203	EPN, YAP	-4.31837198062765	8.44414587290838
GSM2403204_6929806046_R04C01.tsv	GSM2403204_6929806046_R04C01	GSM2403204	EPN, RELA	12.7810004063047	10.4583203342731
GSM2403205_6929806046_R06C01.tsv	GSM2403205_6929806046_R06C01	GSM2403205	SUBEPN, ST	-3.41105720325339	9.17462797434881
GSM2403206_6929806046_R03C02.tsv	GSM2403206_6929806046_R03C02	GSM2403206	EPN, RELA	12.3695900745786	10.380580618697
GSM2403207_6929806046_R04C02.tsv	GSM2403207_6929806046_R04C02	GSM2403207	SUBEPN, ST	-3.54989597125876	9.03378267558172
GSM2403208_6929806046_R05C02.tsv	GSM2403208_6929806046_R05C02	GSM2403208	EPN, RELA	12.7448208637632	10.4678351429279
GSM2403209_6929806048_R02C01.tsv	GSM2403209_6929806048_R02C01	GSM2403209	LGG, MYB	1.22410705761087	2.84542293818548
GSM2403210_6929806048_R05C01.tsv	GSM2403210_6929806048_R05C01	GSM2403210	EPN, RELA	12.6928723163999	10.3878056553181
GSM2403211_6929806048_R06C01.tsv	GSM2403211_6929806048_R06C01	GSM2403211	EPN, YAP	-4.31647750659811	8.44169874461248
GSM2403212_6929806048_R01C02.tsv	GSM2403212_6929806048_R01C02	GSM2403212	EPN, RELA	12.1865284748472	10.697641089278
GSM2403213_6929806048_R02C02.tsv	GSM2403213_6929806048_R02C02	GSM2403213	EPN, RELA	12.7118408985533	10.3655716923054
GSM2403214_6929806048_R04C02.tsv	GSM2403214_6929806048_R04C02	GSM2403214	EPN, RELA	12.7719338245786	10.4579398182209
GSM2403215_6929806048_R05C02.tsv	GSM2403215_6929806048_R05C02	GSM2403215	EPN, RELA	12.3633330173887	10.609880163985
GSM2403216_6929806048_R06C02.tsv	GSM2403216_6929806048_R06C02	GSM2403216	EPN, RELA	12.5765822239317	10.2688223865803
GSM2403217_7310440067_R01C01.tsv	GSM2403217_7310440067_R01C01	GSM2403217	LGG, PA PF	-1.24433728977072	3.33537287982061
GSM2403218_7310440067_R02C01.tsv	GSM2403218_7310440067_R02C01	GSM2403218	LGG, PA PF	-1.00598809047568	3.0735835579212
GSM2403219_7310440067_R04C01.tsv	GSM2403219_7310440067_R04C01	GSM2403219	LGG, PA MID	-0.810528665026304	3.20224924357489
GSM2403220_7310440067_R05C01.tsv	GSM2403220_7310440067_R05C01	GSM2403220	LGG, PA PF	-1.30692884250509	3.0369898823078
GSM2403221_7310440067_R06C01.tsv	GSM2403221_7310440067_R06C01	GSM2403221	LGG, PA PF	3.00201132969034	7.20389910014227
GSM2403222_7310440067_R01C02.tsv	GSM2403222_7310440067_R01C02	GSM2403222	LGG, PA PF	-1.36293360515463	3.42051453860357
GSM2403223_7310440067_R03C02.tsv	GSM2403223_7310440067_R03C02	GSM2403223	CONTR, REACT	-0.651235430678007	5.73891229899481
GSM2403224_7310440067_R04C02.tsv	GSM2403224_7310440067_R04C02	GSM2403224	LGG, PA PF	-1.48940572067129	3.28262133868292
GSM2403225_7310440067_R06C02.tsv	GSM2403225_7310440067_R06C02	GSM2403225	LGG, PA MID	-0.986577122648832	2.88762135775641
GSM2403226_6752625135_R01C01.tsv	GSM2403226_6752625135_R01C01	GSM2403226	EPN, PF B	-7.17801496311056	4.63808985026434
GSM2403227_6752625133_R06C02.tsv	GSM2403227_6752625133_R06C02	GSM2403227	EPN, PF B	-7.14352008624899	4.65115947993353
GSM2403228_6752625135_R06C02.tsv	GSM2403228_6752625135_R06C02	GSM2403228	EPN, RELA	12.4020035572447	10.6283432987507
GSM2403229_6969568124_R02C01.tsv	GSM2403229_6969568124_R02C01	GSM2403229	EPN, PF B	-7.20133945270407	4.54272337229803
GSM2403230_7310440009_R04C02.tsv	GSM2403230_7310440009_R04C02	GSM2403230	EPN, PF A	-8.94004508777487	-5.71878795353815
GSM2403231_7310440009_R06C01.tsv	GSM2403231_7310440009_R06C01	GSM2403231	EPN, RELA	12.5398915119566	10.2763697651203
GSM2403232_7310440009_R03C01.tsv	GSM2403232_7310440009_R03C01	GSM2403232	EPN, PF B	-7.07471248432028	4.83606119425848
GSM2403233_7310440006_R03C01.tsv	GSM2403233_7310440006_R03C01	GSM2403233	CONTR, CEBM	-0.513620405634519	-14.0551970454876
GSM2403234_7310440006_R02C01.tsv	GSM2403234_7310440006_R02C01	GSM2403234	CONTR, CEBM	-0.510130941113111	-14.0514700862591
